"household_id","person_order","age","female","employed","bachelor","personal_income","log_income"
"2023HU0255235",2,49,0,1,0,55000,10.9151066458675
"2023HU0255279",1,63,1,1,1,34200,10.4400101623893
"2023HU0255291",1,55,1,1,1,700,6.55250788703459
"2023HU0255291",2,55,1,1,0,850,6.74641212857337
"2023HU0255300",1,54,0,1,0,158000,11.970356641103
"2023HU0255300",2,43,0,0,0,0,0
"2023HU0255314",1,29,1,1,1,3e+05,12.6115410869661
"2023HU0255314",2,32,1,1,1,196500,12.188422799337
"2023HU0255314",3,29,1,1,1,210000,12.254867571593
"2023HU0255371",1,62,0,1,0,60000,11.002116507732
"2023HU0255387",1,53,1,0,0,45000,10.7144399907278
"2023HU0255388",1,37,0,0,0,35000,10.463131911492
"2023HU0255388",2,27,1,1,0,39000,10.5713425658087
"2023HU0255402",1,52,0,1,1,135000,11.8130374648005
"2023HU0255402",2,52,1,1,1,262000,12.4761035995298
"2023HU0255406",1,56,0,1,1,280000,12.5425484535736
"2023HU0255406",2,55,1,1,0,80000,11.2897944135779
"2023HU0255410",1,63,1,1,1,193000,12.1704506492207
"2023HU0255422",2,43,0,1,1,27000,10.2036291813376
"2023HU0255422",3,42,1,1,0,160000,11.9829353441964
"2023HU0255422",4,35,0,1,0,36000,10.4913019948302
"2023HU0255430",1,53,1,1,1,120000,11.6952553550628
"2023HU0255430",2,63,0,1,1,345000,12.75130259456
"2023HU0255432",1,31,0,1,0,68000,11.1272776899325
"2023HU0255432",3,64,1,1,0,40000,10.5966597327836
"2023HU0255442",1,36,0,1,0,30000,10.3089859934221
"2023HU0255442",2,33,1,1,0,48000,10.7789771230064
"2023HU0255457",2,61,1,0,1,20,3.04452243772342
"2023HU0255483",1,61,1,0,0,14190,9.56036323983454
"2023HU0255483",2,28,0,0,0,12800,9.45727857185611
"2023HU0255486",1,27,1,1,1,39000,10.5713425658087
"2023HU0255486",2,27,0,1,0,74000,11.2118338856085
"2023HU0255505",1,54,0,1,1,217000,12.2876572408069
"2023HU0255505",2,57,1,0,0,5000,8.5173931714189
"2023HU0255509",1,42,1,1,0,53000,10.8780660602808
"2023HU0255513",1,37,1,0,0,0,0
"2023HU0255513",2,51,0,1,0,50000,10.8197982842103
"2023HU0255554",1,64,1,1,0,117000,11.6699377607519
"2023HU0255559",1,37,1,0,0,0,0
"2023HU0255559",2,41,0,1,0,70000,11.1562648066437
"2023HU0255559",6,37,1,0,0,0,0
"2023HU0255559",7,32,0,1,0,50000,10.8197982842103
"2023HU0255562",1,35,1,1,0,35000,10.463131911492
"2023HU0255582",1,61,1,1,0,70000,11.1562648066437
"2023HU0255582",2,62,0,0,0,0,0
"2023HU0255584",1,57,1,1,0,20900,9.94755228369823
"2023HU0255584",2,64,0,1,0,20000,9.90353755128617
"2023HU0255593",1,47,1,1,1,114000,11.643962499268
"2023HU0255605",1,36,1,1,0,40800,10.6164618698958
"2023HU0255605",2,39,0,1,0,45600,10.7276849250866
"2023HU0255609",1,45,1,1,0,24000,10.0858507751287
"2023HU0255609",2,44,0,1,1,65000,11.0821579333748
"2023HU0255609",3,26,0,0,0,0,0
"2023HU0255628",1,47,1,1,1,180000,12.1007176854125
"2023HU0255628",2,47,0,1,1,110000,11.6082447356423
"2023HU0255636",1,39,1,1,0,40000,10.5966597327836
"2023HU0255636",2,36,0,1,0,15600,9.65509029374725
"2023HU0255640",1,34,1,1,1,150000,11.9183972397228
"2023HU0255640",2,34,0,1,1,360000,12.7938620882062
"2023HU0255643",1,31,1,1,1,125000,11.7360770162524
"2023HU0255643",2,35,0,1,1,1e+05,11.5129354649202
"2023HU0255656",1,40,1,1,0,40000,10.5966597327836
"2023HU0255656",2,40,0,1,0,1e+05,11.5129354649202
"2023HU0255662",1,36,0,1,0,10000,9.21044036697652
"2023HU0255673",1,62,0,1,0,80000,11.2897944135779
"2023HU0255673",2,59,1,1,0,60000,11.002116507732
"2023HU0255673",3,36,0,1,0,20000,9.90353755128617
"2023HU0255673",4,31,0,1,0,50000,10.8197982842103
"2023HU0255673",6,34,1,1,0,20000,9.90353755128617
"2023HU0255673",7,31,1,1,0,40000,10.5966597327836
"2023HU0255674",1,28,1,1,1,1e+05,11.5129354649202
"2023HU0255674",2,29,1,1,1,50000,10.8197982842103
"2023HU0255699",1,51,1,1,0,12000,9.39274525863144
"2023HU0255726",1,58,0,1,1,8000,8.98732181285012
"2023HU0255726",2,59,1,1,0,120000,11.6952553550628
"2023HU0255729",1,40,0,1,1,1000,6.90875477931522
"2023HU0255729",2,32,1,1,1,54000,10.8967578438935
"2023HU0255751",1,52,0,1,0,65000,11.0821579333748
"2023HU0255763",1,34,0,1,1,26000,10.1658902778025
"2023HU0255772",1,47,0,1,0,80000,11.2897944135779
"2023HU0255772",2,41,1,0,0,9500,9.15915233520675
"2023HU0255777",1,40,1,1,0,34000,10.4341452149305
"2023HU0255777",2,29,0,0,0,12000,9.39274525863144
"2023HU0255777",7,30,1,0,0,7200,8.88197518424887
"2023HU0255777",8,28,1,1,0,38500,10.5584394939645
"2023HU0255777",9,54,1,1,0,11000,9.30574145673943
"2023HU0255777",11,28,0,1,0,65000,11.0821579333748
"2023HU0255786",1,59,0,1,0,49400,10.8077259458861
"2023HU0255786",2,56,1,0,0,0,0
"2023HU0255795",1,48,0,1,1,1e+05,11.5129354649202
"2023HU0255795",2,42,1,1,0,72000,11.1844352867906
"2023HU0255809",2,53,1,1,1,1e+05,11.5129354649202
"2023HU0255809",5,52,0,1,1,1e+05,11.5129354649202
"2023HU0255844",1,30,1,1,0,26000,10.1658902778025
"2023HU0255844",2,30,0,1,0,19000,9.85224688834253
"2023HU0255846",1,31,0,1,1,140200,11.8508323862248
"2023HU0255846",2,26,0,1,1,30000,10.3089859934221
"2023HU0255852",2,62,1,1,1,108000,11.5898957653227
"2023HU0255874",1,47,1,0,1,140000,11.8494048444231
"2023HU0255890",1,57,1,1,1,143300,11.872702592159
"2023HU0255890",2,48,0,1,0,27000,10.2036291813376
"2023HU0255893",1,44,1,1,1,80000,11.2897944135779
"2023HU0255893",2,25,0,1,1,40000,10.5966597327836
"2023HU0255896",1,36,1,1,0,64500,11.0744360065396
"2023HU0255896",2,42,0,1,0,30000,10.3089859934221
"2023HU0255898",1,38,0,1,1,125000,11.7360770162524
"2023HU0255915",1,46,1,1,1,95000,11.4616426968431
"2023HU0255917",1,60,0,1,0,80000,11.2897944135779
"2023HU0255917",2,56,1,1,0,30000,10.3089859934221
"2023HU0255917",3,30,1,1,0,45000,10.7144399907278
"2023HU0255917",4,26,0,1,0,5000,8.5173931714189
"2023HU0255932",1,42,0,1,1,46500,10.7472290967206
"2023HU0255932",2,34,1,1,0,11000,9.30574145673943
"2023HU0255940",1,28,1,1,0,17500,9.77001330113616
"2023HU0255940",2,28,0,1,0,32300,10.3828534684838
"2023HU0255945",1,28,1,1,0,10000,9.21044036697652
"2023HU0255945",2,29,0,1,0,15000,9.61587214452889
"2023HU0255973",1,28,0,1,1,35000,10.463131911492
"2023HU0255973",2,26,1,1,1,24500,10.1064692120264
"2023HU0255984",1,61,0,1,0,75000,11.2252567257629
"2023HU0255984",2,39,1,1,0,45000,10.7144399907278
"2023HU0255986",1,53,0,1,0,106000,11.571203807012
"2023HU0255988",2,64,1,0,0,0,0
"2023HU0255989",1,61,1,1,1,176000,12.0782449558223
"2023HU0255998",1,30,1,1,0,41100,10.6237877310886
"2023HU0255998",2,30,0,1,0,42000,10.6454487065059
"2023HU0255998",3,27,1,1,0,12000,9.39274525863144
"2023HU0256008",1,53,1,1,0,139000,11.8422364063316
"2023HU0256008",2,54,0,1,0,150000,11.9183972397228
"2023HU0256008",3,26,0,1,0,48000,10.7789771230064
"2023HU0256008",8,27,1,0,0,0,0
"2023HU0256008",9,25,1,0,0,0,0
"2023HU0256009",1,40,0,1,1,1067000,13.8803624674906
"2023HU0256011",1,33,0,1,0,70000,11.1562648066437
"2023HU0256011",2,34,1,1,0,10000,9.21044036697652
"2023HU0256020",1,36,0,1,1,99000,11.5028852300758
"2023HU0256020",2,37,1,1,1,110000,11.6082447356423
"2023HU0256031",1,50,0,1,1,80000,11.2897944135779
"2023HU0256031",2,49,1,0,1,265000,12.4874888785461
"2023HU0256035",1,43,1,1,0,65000,11.0821579333748
"2023HU0256035",2,44,1,1,1,150000,11.9183972397228
"2023HU0256058",1,64,0,1,1,90000,11.4075760603618
"2023HU0256058",2,41,1,0,0,10,2.39789527279837
"2023HU0256063",1,34,0,1,0,44000,10.6919676399149
"2023HU0256063",2,29,1,0,0,0,0
"2023HU0256063",6,61,0,0,0,19200,9.86271763999292
"2023HU0256063",7,60,1,0,0,26400,10.1811571672049
"2023HU0256065",1,61,1,0,0,500,6.21660610108486
"2023HU0256065",2,60,0,0,1,434000,12.9808021172274
"2023HU0256077",1,38,0,1,1,18000,9.7981825908907
"2023HU0256077",2,39,1,1,0,50000,10.8197982842103
"2023HU0256081",2,44,0,0,1,0,0
"2023HU0256103",1,35,0,1,0,60000,11.002116507732
"2023HU0256134",3,35,0,1,0,20000,9.90353755128617
"2023HU0256134",6,33,1,0,0,0,0
"2023HU0256136",1,44,0,1,1,212000,12.2643462706242
"2023HU0256136",2,43,1,1,1,2e+05,12.2060776455177
"2023HU0256143",1,57,0,1,1,250000,12.4292201968364
"2023HU0256143",2,55,1,1,0,40900,10.6189097916098
"2023HU0256155",1,48,0,1,0,30000,10.3089859934221
"2023HU0256175",1,60,0,1,1,1e+05,11.5129354649202
"2023HU0256175",2,62,1,1,0,95000,11.4616426968431
"2023HU0256185",2,27,0,0,0,0,0
"2023HU0256202",1,60,0,1,0,60000,11.002116507732
"2023HU0256202",2,51,1,0,0,0,0
"2023HU0256202",3,27,0,1,0,38400,10.5558387799034
"2023HU0256205",1,52,0,1,0,35700,10.4829339785799
"2023HU0256205",2,54,1,1,0,1e+05,11.5129354649202
"2023HU0256205",3,28,1,1,0,34000,10.4341452149305
"2023HU0256227",1,59,1,1,0,8200,9.01201137703641
"2023HU0256254",2,45,1,1,0,22000,9.99884318585288
"2023HU0256263",1,41,1,1,1,110000,11.6082447356423
"2023HU0256263",2,40,0,1,1,1e+05,11.5129354649202
"2023HU0256274",1,60,0,0,1,8100,8.99974278983049
"2023HU0256274",2,26,1,0,0,0,0
"2023HU0256276",1,63,1,1,0,98700,11.4998503570825
"2023HU0256276",2,36,1,1,1,60000,11.002116507732
"2023HU0256285",1,45,1,1,0,125000,11.7360770162524
"2023HU0256285",2,46,0,1,0,50000,10.8197982842103
"2023HU0256293",1,30,0,1,1,90000,11.4075760603618
"2023HU0256293",2,30,1,1,1,50000,10.8197982842103
"2023HU0256302",1,42,0,1,1,125000,11.7360770162524
"2023HU0256302",2,43,0,1,0,125000,11.7360770162524
"2023HU0256308",1,39,1,0,0,0,0
"2023HU0256308",2,51,0,0,0,5000,8.5173931714189
"2023HU0256309",1,29,0,1,1,300100,12.6118743636455
"2023HU0256309",2,28,1,1,1,60000,11.002116507732
"2023HU0256309",3,26,0,1,1,105000,11.5617251529038
"2023HU0256311",1,29,0,1,1,190000,12.1547846142867
"2023HU0256311",2,27,1,1,1,15000,9.61587214452889
"2023HU0256350",1,45,1,1,0,16000,9.68040649926887
"2023HU0256354",1,63,1,1,0,36000,10.4913019948302
"2023HU0256385",3,42,1,1,1,75000,11.2252567257629
"2023HU0256400",1,43,1,1,0,25000,10.1266711030504
"2023HU0256400",2,33,1,1,0,29100,10.2785278168303
"2023HU0256411",1,40,1,0,0,24000,10.0858507751287
"2023HU0256416",1,47,1,1,0,25000,10.1266711030504
"2023HU0256416",2,45,0,1,0,40000,10.5966597327836
"2023HU0256427",1,30,1,0,0,45000,10.7144399907278
"2023HU0256427",2,29,0,1,0,90000,11.4075760603618
"2023HU0256429",1,54,0,1,1,250000,12.4292201968364
"2023HU0256429",2,49,1,1,1,2e+05,12.2060776455177
"2023HU0256435",2,62,0,0,0,33300,10.4133427055477
"2023HU0256447",1,51,1,1,1,30200,10.3156303153975
"2023HU0256449",1,64,1,1,1,195000,12.1807599657379
"2023HU0256458",1,62,0,1,1,250000,12.4292201968364
"2023HU0256458",2,61,1,0,1,0,0
"2023HU0256459",1,34,0,1,1,3e+05,12.6115410869661
"2023HU0256459",2,34,1,1,1,140000,11.8494048444231
"2023HU0256461",1,43,0,1,1,220000,12.3013873707787
"2023HU0256461",2,44,1,1,1,2e+05,12.2060776455177
"2023HU0256468",1,56,0,1,1,175000,12.072546967175
"2023HU0256478",1,41,0,1,1,159000,11.9766657704908
"2023HU0256490",1,63,1,1,1,86000,11.362114203075
"2023HU0256510",1,64,1,1,0,21600,9.98049488889691
"2023HU0256510",2,26,0,0,0,0,0
"2023HU0256516",2,58,1,1,0,40000,10.5966597327836
"2023HU0256523",1,34,0,1,1,64950,11.081388418439
"2023HU0256523",2,34,1,1,1,30800,10.3353024359671
"2023HU0256536",1,59,1,1,0,2000,7.60140233458373
"2023HU0256536",3,60,0,1,0,8600,9.05963375455148
"2023HU0256567",1,52,1,1,1,120000,11.6952553550628
"2023HU0256567",2,58,0,0,0,3800,8.24301946898925
"2023HU0256588",1,61,0,0,0,10000,9.21044036697652
"2023HU0256588",2,56,1,1,1,110000,11.6082447356423
"2023HU0256606",1,34,0,1,1,67000,11.1124628236349
"2023HU0256664",1,34,0,1,0,80000,11.2897944135779
"2023HU0256664",2,34,1,0,1,0,0
"2023HU0256683",1,35,0,1,1,130000,11.7752974217158
"2023HU0256683",2,34,1,1,1,180000,12.1007176854125
"2023HU0256703",1,64,0,1,1,247100,12.4175524389131
"2023HU0256703",2,62,1,1,1,275000,12.5245300130057
"2023HU0256703",3,31,0,0,1,10400,9.24965723435313
"2023HU0256703",4,28,0,0,1,22500,10.0213150316493
"2023HU0256716",3,42,1,1,1,49000,10.7995959850478
"2023HU0256720",1,54,1,1,0,44000,10.6919676399149
"2023HU0256728",1,37,1,1,0,23000,10.043292972227
"2023HU0256728",2,37,0,1,0,28000,10.2399955028053
"2023HU0256734",1,43,0,1,1,18000,9.7981825908907
"2023HU0256734",2,35,1,0,0,3400,8.1318247850072
"2023HU0256737",3,41,0,1,1,25000,10.1266711030504
"2023HU0256781",1,64,1,0,0,0,0
"2023HU0256781",3,35,1,0,1,0,0
"2023HU0256783",1,61,1,0,0,0,0
"2023HU0256783",2,57,0,1,0,28800,10.2681653877435
"2023HU0256783",3,41,1,0,1,0,0
"2023HU0256783",4,35,0,1,0,47000,10.7579241570616
"2023HU0256783",5,28,0,1,0,36000,10.4913019948302
"2023HU0256798",1,42,1,1,1,431000,12.9738656892688
"2023HU0256804",1,60,0,1,1,110100,11.6091534053217
"2023HU0256804",2,62,0,1,0,90900,11.4175262812052
"2023HU0256843",1,31,0,0,0,40000,10.5966597327836
"2023HU0256843",2,30,0,0,0,40000,10.5966597327836
"2023HU0256848",1,28,1,0,0,0,0
"2023HU0256848",2,28,0,1,0,250000,12.4292201968364
"2023HU0256854",1,53,1,1,0,24000,10.0858507751287
"2023HU0256854",3,51,0,1,0,34000,10.4341452149305
"2023HU0256937",1,49,0,1,1,253500,12.4431230467788
"2023HU0256937",2,45,1,1,1,120000,11.6952553550628
"2023HU0256949",1,25,1,1,1,40000,10.5966597327836
"2023HU0256949",2,26,0,0,1,1e+05,11.5129354649202
"2023HU0256957",1,63,1,0,0,13000,9.47278155656217
"2023HU0256960",1,28,1,1,1,31000,10.3417747410115
"2023HU0256971",1,37,0,1,1,63000,11.0509058782636
"2023HU0256974",1,39,1,1,0,50000,10.8197982842103
"2023HU0256974",2,42,0,1,1,95000,11.4616426968431
"2023HU0256992",1,64,1,1,0,55000,10.9151066458675
"2023HU0257004",1,40,0,1,1,90000,11.4075760603618
"2023HU0257004",2,41,1,1,1,80000,11.2897944135779
"2023HU0257016",1,64,0,1,0,410500,12.9251336439252
"2023HU0257043",1,48,0,1,0,9000,9.10509096125709
"2023HU0257044",1,41,1,1,1,153000,11.9381997363009
"2023HU0257046",1,63,0,0,0,1e+05,11.5129354649202
"2023HU0257046",2,61,1,0,0,0,0
"2023HU0257062",1,46,0,1,1,121500,11.7076777721815
"2023HU0257062",2,43,1,1,0,90000,11.4075760603618
"2023HU0257063",1,36,0,1,1,147800,11.9036220533732
"2023HU0257063",2,53,1,0,1,95000,11.4616426968431
"2023HU0257073",2,57,1,0,0,0,0
"2023HU0257073",3,33,1,0,0,0,0
"2023HU0257085",1,40,0,1,0,98000,11.4927329616823
"2023HU0257085",2,37,1,0,0,0,0
"2023HU0257130",1,62,1,0,1,74000,11.2118338856085
"2023HU0257130",2,62,0,1,1,120000,11.6952553550628
"2023HU0257160",1,60,1,1,0,150000,11.9183972397228
"2023HU0257160",2,59,0,1,0,9500,9.15915233520675
"2023HU0257160",3,54,0,1,0,10000,9.21044036697652
"2023HU0257178",1,56,0,1,0,98000,11.4927329616823
"2023HU0257178",2,51,1,1,0,20000,9.90353755128617
"2023HU0257178",3,26,0,1,0,40800,10.6164618698958
"2023HU0257181",1,39,1,1,0,30000,10.3089859934221
"2023HU0257181",2,42,0,1,0,35000,10.463131911492
"2023HU0257216",1,53,0,1,0,90000,11.4075760603618
"2023HU0257216",2,52,1,1,0,35000,10.463131911492
"2023HU0257267",1,55,0,1,0,70000,11.1562648066437
"2023HU0257267",2,55,1,1,0,30000,10.3089859934221
"2023HU0257268",1,60,1,1,1,195000,12.1807599657379
"2023HU0257271",1,52,1,1,0,30000,10.3089859934221
"2023HU0257271",2,55,0,1,0,30000,10.3089859934221
"2023HU0257271",3,27,1,1,1,56000,10.9331248267007
"2023HU0257271",4,47,0,1,0,80000,11.2897944135779
"2023HU0257271",6,25,1,1,0,23200,10.0519506601738
"2023HU0257282",2,62,1,1,1,150000,11.9183972397228
"2023HU0257319",1,41,0,1,1,24000,10.0858507751287
"2023HU0257319",2,40,1,1,1,90000,11.4075760603618
"2023HU0257323",1,30,1,1,0,20800,9.94275634145683
"2023HU0257323",2,35,0,1,0,28800,10.2681653877435
"2023HU0257336",2,64,1,0,0,2700,7.90137735379262
"2023HU0257341",1,55,0,1,0,1e+05,11.5129354649202
"2023HU0257341",2,58,1,1,0,41900,10.6430649719739
"2023HU0257355",2,63,1,0,0,31000,10.3417747410115
"2023HU0257358",1,40,0,1,0,105000,11.5617251529038
"2023HU0257358",2,32,1,1,1,60000,11.002116507732
"2023HU0257392",1,46,1,1,0,200120,12.2066774625915
"2023HU0257408",1,55,1,1,1,177000,12.0839106612575
"2023HU0257408",2,56,0,1,1,30000,10.3089859934221
"2023HU0257420",1,34,0,1,1,313000,12.6539616644054
"2023HU0257420",2,37,1,0,1,0,0
"2023HU0257426",1,25,1,1,1,72000,11.1844352867906
"2023HU0257437",1,39,1,1,0,58000,10.9682155307592
"2023HU0257437",2,42,0,1,0,27000,10.2036291813376
"2023HU0257437",7,30,1,1,0,36000,10.4913019948302
"2023HU0257437",8,61,1,1,0,41000,10.6213517356329
"2023HU0257437",9,60,0,1,0,60000,11.002116507732
"2023HU0257443",1,55,1,1,0,80000,11.2897944135779
"2023HU0257443",2,45,0,1,0,56000,10.9331248267007
"2023HU0257443",3,28,0,0,0,24000,10.0858507751287
"2023HU0257460",1,51,1,1,0,30000,10.3089859934221
"2023HU0257460",2,39,0,1,0,32000,10.3735224312936
"2023HU0257461",1,48,0,0,0,26300,10.1773622402567
"2023HU0257461",2,31,1,1,1,3000,8.00670084544037
"2023HU0257465",1,48,0,1,0,33600,10.4223111074132
"2023HU0257465",2,43,1,1,1,11500,9.35018926709258
"2023HU0257527",1,39,1,1,1,99000,11.5028852300758
"2023HU0257527",2,39,1,1,1,120000,11.6952553550628
"2023HU0257557",1,48,1,1,1,250000,12.4292201968364
"2023HU0257564",2,64,0,0,0,15900,9.6741372793124
"2023HU0257584",1,27,0,1,1,140000,11.8494048444231
"2023HU0257585",1,49,0,1,0,20000,9.90353755128617
"2023HU0257585",2,50,1,1,0,32000,10.3735224312936
"2023HU0257585",3,34,1,1,0,13200,9.48804786328076
"2023HU0257608",1,34,1,1,1,220000,12.3013873707787
"2023HU0257608",2,34,0,1,1,2e+05,12.2060776455177
"2023HU0257621",1,50,1,1,1,44000,10.6919676399149
"2023HU0257621",2,60,0,1,0,26000,10.1658902778025
"2023HU0257630",2,39,1,0,0,0,0
"2023HU0257637",1,63,1,0,0,60000,11.002116507732
"2023HU0257647",1,59,0,0,0,15280,9.63436550560526
"2023HU0257659",1,51,1,0,0,0,0
"2023HU0257659",2,53,0,1,0,80000,11.2897944135779
"2023HU0257659",3,29,1,1,0,10000,9.21044036697652
"2023HU0257660",2,46,1,1,0,49000,10.7995959850478
"2023HU0257661",1,28,0,1,0,82000,11.314486721294
"2023HU0257661",2,27,1,1,1,82000,11.314486721294
"2023HU0257679",1,54,0,1,0,97000,11.4824765667107
"2023HU0257679",2,44,1,1,1,101000,11.5228856967645
"2023HU0257688",2,63,0,0,0,0,0
"2023HU0257702",1,54,1,1,0,34000,10.4341452149305
"2023HU0257702",2,31,1,1,0,28000,10.2399955028053
"2023HU0257708",1,38,0,1,1,130000,11.7752974217158
"2023HU0257708",2,37,1,1,1,91000,11.4186257744496
"2023HU0257745",2,62,1,0,1,65000,11.0821579333748
"2023HU0257748",1,37,0,1,1,4e+05,12.899222326087
"2023HU0257748",2,37,1,0,1,0,0
"2023HU0257757",1,51,0,1,0,23000,10.043292972227
"2023HU0257774",1,29,1,0,0,18800,9.84166533889278
"2023HU0257774",2,39,0,0,0,10300,9.23999625688369
"2023HU0257785",1,45,1,1,1,140000,11.8494048444231
"2023HU0257785",2,46,0,1,1,2e+05,12.2060776455177
"2023HU0257790",1,62,1,1,1,287000,12.5672409790562
"2023HU0257798",1,55,1,1,0,50060,10.820997540815
"2023HU0257798",2,60,0,1,0,49000,10.7995959850478
"2023HU0257812",1,49,0,1,1,165000,12.0137068134704
"2023HU0257812",2,45,1,0,0,0,0
"2023HU0257818",1,29,1,1,0,10840,9.29109052166129
"2023HU0257818",4,28,0,1,1,37000,10.5187002182882
"2023HU0257841",1,45,1,0,1,8900,9.09391890895893
"2023HU0257841",2,50,0,1,1,4e+05,12.899222326087
"2023HU0257879",1,61,1,1,1,61700,11.0300554172176
"2023HU0257879",2,59,0,1,1,383000,12.8557928791254
"2023HU0257881",1,62,1,1,0,78000,11.2644769261024
"2023HU0257881",2,60,0,0,1,111600,11.6226852894627
"2023HU0257881",3,38,0,1,0,106000,11.571203807012
"2023HU0257895",1,28,0,1,0,34000,10.4341452149305
"2023HU0257895",2,26,1,1,0,30000,10.3089859934221
"2023HU0257895",3,53,0,1,1,30000,10.3089859934221
"2023HU0257902",1,54,0,1,1,70000,11.1562648066437
"2023HU0257902",2,45,1,1,1,80000,11.2897944135779
"2023HU0257905",1,39,1,1,1,120000,11.6952553550628
"2023HU0257907",2,57,0,1,1,23000,10.043292972227
"2023HU0257940",1,56,1,1,0,1400,7.24494154633701
"2023HU0257950",1,40,1,1,0,18000,9.7981825908907
"2023HU0257950",2,45,0,1,0,20000,9.90353755128617
"2023HU0257966",1,47,1,1,0,55020,10.9154702095224
"2023HU0257973",1,57,0,1,0,230000,12.345838935722
"2023HU0257973",2,53,1,0,0,0,0
"2023HU0257973",4,29,0,0,0,0,0
"2023HU0257984",2,49,1,1,1,12000,9.39274525863144
"2023HU0257984",3,28,0,0,0,0,0
"2023HU0257987",1,54,1,1,1,1e+05,11.5129354649202
"2023HU0257987",3,54,1,0,1,26900,10.1999187396202
"2023HU0257987",4,27,1,1,0,30000,10.3089859934221
"2023HU0257987",5,25,0,1,0,26000,10.1658902778025
"2023HU0258001",1,25,0,1,1,40700,10.6140079411534
"2023HU0258001",2,25,1,1,0,33300,10.4133427055477
"2023HU0258006",1,31,1,1,1,60100,11.00378175932
"2023HU0258006",2,28,0,1,1,34000,10.4341452149305
"2023HU0258061",1,36,1,1,1,70000,11.1562648066437
"2023HU0258061",2,31,0,1,1,65000,11.0821579333748
"2023HU0258072",3,55,1,1,1,115000,11.6526961029598
"2023HU0258072",4,51,0,1,0,32000,10.3735224312936
"2023HU0258072",5,30,1,1,0,30800,10.3353024359671
"2023HU0258072",6,29,0,0,1,0,0
"2023HU0258086",1,30,0,1,0,96000,11.4721138870624
"2023HU0258086",2,31,1,1,1,40000,10.5966597327836
"2023HU0258090",1,29,1,1,1,10000,9.21044036697652
"2023HU0258090",2,28,0,1,0,90000,11.4075760603618
"2023HU0258091",1,55,1,0,1,0,0
"2023HU0258091",2,60,0,1,1,50000,10.8197982842103
"2023HU0258098",1,51,0,1,1,111900,11.6253698308106
"2023HU0258098",2,51,1,1,1,180000,12.1007176854125
"2023HU0258105",1,56,1,1,1,90000,11.4075760603618
"2023HU0258105",2,56,0,1,1,150000,11.9183972397228
"2023HU0258106",1,47,1,1,1,1e+05,11.5129354649202
"2023HU0258123",1,64,1,0,1,54800,10.9114637209448
"2023HU0258123",2,56,1,1,0,33000,10.4042931430198
"2023HU0258172",1,50,0,1,1,4e+05,12.899222326087
"2023HU0258172",2,45,1,1,1,684000,13.4357146585919
"2023HU0258174",3,50,1,1,1,107000,11.5805934591948
"2023HU0258195",1,57,1,1,0,115000,11.6526961029598
"2023HU0258195",2,55,0,1,1,1e+05,11.5129354649202
"2023HU0258195",3,48,1,1,0,80000,11.2897944135779
"2023HU0258201",1,62,1,1,1,80000,11.2897944135779
"2023HU0258202",2,59,1,0,1,41300,10.6286419917311
"2023HU0258203",1,38,1,1,1,230000,12.345838935722
"2023HU0258203",2,39,0,1,1,270000,12.5061809416774
"2023HU0258212",1,39,1,1,1,15400,9.64218772135847
"2023HU0258216",1,64,0,1,1,109000,11.5991123354811
"2023HU0258216",2,63,1,1,1,46600,10.749377279111
"2023HU0258216",5,27,0,1,0,10000,9.21044036697652
"2023HU0258223",1,27,1,0,0,16000,9.68040649926887
"2023HU0258223",2,34,1,0,0,0,0
"2023HU0258223",4,49,0,1,0,45000,10.7144399907278
"2023HU0258229",1,44,0,1,0,160000,11.9829353441964
"2023HU0258229",2,45,1,0,0,0,0
"2023HU0258231",1,34,1,1,0,24000,10.0858507751287
"2023HU0258231",2,32,0,0,1,0,0
"2023HU0258250",1,56,0,1,0,35000,10.463131911492
"2023HU0258250",2,55,1,1,0,7200,8.88197518424887
"2023HU0258250",3,28,0,0,0,0,0
"2023HU0258313",1,50,0,1,0,22500,10.0213150316493
"2023HU0258320",1,45,0,1,0,6700,8.81001204797317
"2023HU0258364",1,61,1,1,0,6700,8.81001204797317
"2023HU0258365",1,63,0,0,1,123000,11.7199477644028
"2023HU0258365",2,64,1,0,1,90000,11.4075760603618
"2023HU0258365",3,29,0,1,1,111000,11.6172944892629
"2023HU0258366",1,32,1,1,1,49000,10.7995959850478
"2023HU0258376",1,26,0,1,1,39400,10.5815464756746
